Unité;USD;JPY;DKK;GBP;SEK;CHF;ISK;NOK;BGN;CYP;CZK;EEK;HUF;LTL;LVL;MTL;PLN;RON;SIT;SKK;TRY;AUD;CAD;HKD;NZD;SGD;KRW;ZAR;CNY;PHP;MYR;THB;RUB;IDR;HRK;BRL;MXN;INR;ILS
03/07/2007;1,36010;166,63000;7,44160;0,67510;9,23730;1,65500;84,46000;7,93800;1,95580;0,58380;28,77700;15,64660;245,75000;3,45280;0,69620;0,42930;3,75620;3,12540;ND;33,58400;1,76060;1,59020;1,43800;10,62650;1,73840;2,07220;1248,50000;9,49070;10,32910;62,29300;4,68760;43,25800;34,93600;12261,30000;7,31050;2,59590;14,63460;55,07500;5,69110
04/07/2007;1,36180;166,87000;7,44150;0,67535;9,17300;1,65580;84,43000;7,93650;1,95580;0,58390;28,69900;15,64660;246,12000;3,45280;0,69620;0,42930;3,75990;3,13480;ND;33,47900;1,76160;1,58750;1,44150;10,63930;1,74070;2,07090;1252,65000;9,50200;10,34250;62,71100;4,69280;42,96500;34,94700;12266,41000;7,30400;2,59870;14,66690;55,04700;5,69600
05/07/2007;1,36400;167,10000;7,44150;0,67560;9,15700;1,65530;83,77000;7,92400;1,95580;0,58400;28,65000;15,64660;246,21000;3,45280;0,69630;0,42930;3,76420;3,12890;ND;33,49500;1,76640;1,58540;1,44260;10,66030;1,73180;2,07180;1257,68000;9,55980;10,36420;62,93500;4,70240;42,28400;35,00700;12289,64000;7,30640;2,59920;14,69760;55,08900;5,73740
06/07/2007;1,35960;167,57000;7,44140;0,67635;9,15850;1,65890;83,25000;7,91250;1,95580;0,58410;28,62400;15,64660;246,33000;3,45280;0,69800;0,42930;3,76600;3,11880;ND;33,52100;1,76070;1,58750;1,43030;10,62930;1,73680;2,06970;1250,22000;9,56350;10,33430;62,54200;4,68930;42,98100;34,99400;12297,58000;7,29800;2,59250;14,67810;54,85200;5,76740
09/07/2007;1,36210;168,13000;7,44040;0,67630;9,16770;1,65820;82,75000;7,91300;1,95580;0,58410;28,67500;15,64660;245,70000;3,45280;0,69770;0,42930;3,75220;3,12500;ND;33,38200;1,75070;1,58320;1,42640;10,64760;1,74320;2,06920;1254,49000;9,49750;10,35400;62,61600;4,68630;43,24000;34,97600;12286,14000;7,29300;2,58610;14,63620;54,92400;5,74950
10/07/2007;1,36660;167,86000;7,43970;0,67735;9,18730;1,65530;83,21000;7,96600;1,95580;0,58410;28,62900;15,64660;246,19000;3,45280;0,69720;0,42930;3,76950;3,14000;ND;33,39900;1,76280;1,58760;1,43290;10,68230;1,75620;2,07400;1257,20000;9,58100;10,36020;62,72700;4,70110;42,83600;35,00000;12296,67000;7,29050;2,59280;14,74470;55,14500;5,76580
11/07/2007;1,37530;167,39000;7,43950;0,67695;9,16630;1,65350;83,40000;7,96550;1,95580;0,58410;28,47500;15,64660;246,83000;3,45280;0,69660;0,42930;3,77450;3,13520;ND;33,37700;1,78300;1,59630;1,45690;10,75010;1,77190;2,08390;1264,24000;9,70000;10,40150;63,47000;4,74680;42,15300;35,11500;12422,40000;7,28850;2,60300;14,92780;55,44900;5,82930
12/07/2007;1,37880;168,39000;7,44140;0,67830;9,14480;1,65740;83,23000;7,93250;1,95580;0,58420;28,35300;15,64660;246,63000;3,45280;0,69710;0,42930;3,75810;3,13800;ND;33,28200;1,77200;1,59670;1,44840;10,77710;1,76300;2,08970;1266,15000;9,67440;10,43380;63,32800;4,75750;42,74300;35,16200;12491,93000;7,29600;2,58900;14,87550;55,85200;5,85330
13/07/2007;1,37820;168,68000;7,44160;0,67795;9,15600;1,65790;82,92000;7,91300;1,95580;0,58420;28,31800;15,64660;245,70000;3,45280;0,69690;0,42930;3,74870;3,13400;ND;33,23800;1,75400;1,58790;1,44140;10,77560;1,75310;2,08770;1263,74000;9,59260;10,43230;62,91500;4,74790;41,99600;35,09200;12434,81000;7,29000;2,57320;14,82490;55,51500;5,88930
16/07/2007;1,37810;167,84000;7,44130;0,67655;9,15030;1,65560;82,65000;7,90250;1,95580;0,58420;28,20500;15,64660;245,50000;3,45280;0,69740;0,42930;3,74930;3,12750;ND;33,15100;1,75450;1,57740;1,44190;10,77650;1,74090;2,08940;1265,37000;9,59000;10,42920;62,63500;4,74200;41,55000;35,09400;12464,91000;7,28050;2,56670;14,83500;55,58400;5,90880
17/07/2007;1,37710;168,07000;7,44120;0,67320;9,16130;1,65540;82,80000;7,88450;1,95580;0,58420;28,27100;15,64660;245,83000;3,45280;0,69730;0,42930;3,75110;3,12790;ND;33,16100;1,76170;1,57550;1,43800;10,76820;1,73980;2,08950;1264,45000;9,61660;10,41490;62,21700;4,74410;41,58800;35,07300;12469,64000;7,29250;2,57240;14,84520;55,50200;5,90970
18/07/2007;1,37790;168,30000;7,44120;0,67200;9,17200;1,65720;82,31000;7,92250;1,95580;0,58420;28,24800;15,64660;245,93000;3,45280;0,69690;0,42930;3,75930;3,12810;ND;33,15700;1,76080;1,57020;1,44170;10,77660;1,74050;2,09310;1262,43000;9,61120;10,42240;62,35000;4,75650;41,66800;35,08200;12538,89000;7,28850;2,57070;14,83890;55,55300;5,90900
19/07/2007;1,38200;168,66000;7,44100;0,67455;9,17570;1,65850;82,23000;7,90350;1,95580;0,58420;28,28100;15,64660;245,87000;3,45280;0,69690;0,42930;3,75700;3,12750;ND;33,15000;1,75250;1,57220;1,44200;10,80800;1,74330;2,09050;1265,84000;9,50800;10,45230;61,98300;4,75060;41,38400;35,10800;12562,38000;7,28760;2,55990;14,79860;55,66100;5,85840
20/07/2007;1,38030;168,46000;7,44090;0,67220;9,16770;1,66200;82,10000;7,90200;1,95580;0,58420;28,25300;15,64660;245,63000;3,45280;0,69780;0,42930;3,75680;3,13650;ND;33,13600;1,75200;1,56760;1,44050;10,79460;1,73390;2,08560;1262,97000;9,51000;10,45440;61,83700;4,70680;41,05700;35,08100;12502,07000;7,28900;2,57000;14,87060;55,59800;5,83580
23/07/2007;1,38210;167,58000;7,44080;0,67155;9,18550;1,66330;82,38000;7,91200;1,95580;0,58420;28,19200;15,64660;245,68000;3,45280;0,69700;0,42930;3,76610;3,12790;ND;33,11300;1,73070;1,56450;1,44360;10,80960;1,72290;2,08440;1264,97000;9,42280;10,45140;61,78000;4,71090;40,77200;35,09300;12539,10000;7,28890;2,55840;14,87700;55,56900;5,85630
24/07/2007;1,38330;167,22000;7,44090;0,67070;9,17750;1,66450;81,68000;7,91350;1,95580;0,58420;28,18300;15,64660;246,03000;3,45280;0,69710;0,42930;3,76050;3,11980;ND;33,04400;1,70920;1,56310;1,44560;10,81870;1,71030;2,08230;1264,47000;9,43500;10,46120;61,97200;4,70530;41,08400;35,11400;12508,49000;7,28650;2,54690;14,90510;55,61300;5,79160
25/07/2007;1,37430;165,55000;7,44100;0,66905;9,21030;1,66600;82,20000;7,95100;1,95580;0,58420;28,12100;15,64660;246,46000;3,45280;0,69660;0,42930;3,78570;3,12830;ND;33,18800;1,71000;1,55360;1,42760;10,75220;1,70720;2,07400;1256,04000;9,38500;10,38710;61,91200;4,70490;41,19500;35,00600;12513,00000;7,29040;2,56950;14,85010;55,33900;5,83500
26/07/2007;1,37220;164,52000;7,44130;0,67080;9,22660;1,66070;82,79000;7,97600;1,95580;0,58420;28,12400;15,64660;249,04000;3,45280;0,69690;0,42930;3,80600;3,14360;ND;33,35300;1,75180;1,55610;1,43960;10,73720;1,72620;2,07900;1260,02000;9,56850;10,38140;62,17400;4,71900;40,65100;34,97500;12539,16000;7,29050;2,58250;14,98910;55,26100;5,88790
27/07/2007;1,36510;162,12000;7,44080;0,67200;9,22720;1,65250;84,36000;8,04000;1,95580;0,58420;28,02700;15,64660;251,91000;3,45280;0,69680;0,42930;3,80390;3,16990;ND;33,50300;1,79160;1,58390;1,44560;10,67920;1,75680;2,06580;1258,28000;9,68640;10,32330;62,24900;4,72190;40,65000;34,91600;12552,09000;7,28980;2,63070;15,01620;55,15700;5,91050
30/07/2007;1,36590;161,58000;7,44080;0,67530;9,19450;1,64370;84,96000;8,00000;1,95580;0,58420;28,02500;15,64660;252,56000;3,45280;0,69660;0,42930;3,80960;3,17020;ND;33,54300;1,79470;1,61210;1,46000;10,68810;1,80480;2,06900;1261,20000;9,79900;10,33630;62,01200;4,72940;40,70400;34,95000;12579,94000;7,31350;2,54710;14,94190;55,15300;5,88520
31/07/2007;1,37070;163,59000;7,44090;0,67400;9,19000;1,65190;83,64000;7,95950;1,95580;0,58420;28,03700;15,64660;250,45000;3,45280;0,69670;0,42930;3,78900;3,15900;ND;33,36500;1,74980;1,59510;1,45400;10,72580;1,77500;2,07120;1260,08000;9,74000;10,37950;62,09300;4,73510;41,12100;35,00600;12644,71000;7,30850;2,54710;14,94190;55,15300;5,88520
01/08/2007;1,36630;161,90000;7,44080;0,67460;9,25970;1,64360;85,54000;7,99300;1,95580;0,58420;28,00000;15,64660;252,41000;3,45280;0,69670;0,42930;3,80300;3,17320;ND;33,47600;1,77580;1,60490;1,45570;10,69750;1,79360;2,07590;1263,90000;9,76160;10,34340;62,50800;4,74450;40,77700;34,97200;12713,42000;7,31500;2,58910;15,00560;55,18600;5,94060
02/08/2007;1,36640;162,80000;7,44140;0,67325;9,23250;1,64920;85,73000;7,96350;1,95580;0,58420;28,01700;15,64660;251,81000;3,45280;0,69680;0,42930;3,79050;3,17450;ND;33,42000;1,74760;1,59600;1,44440;10,69790;1,78490;2,07480;1260,85000;9,67950;10,34610;62,64900;4,74070;40,78700;34,99000;12707,52000;7,30950;2,58600;14,93510;54,98700;5,91590
03/08/2007;1,36940;163,24000;7,44210;0,67330;9,21370;1,65010;85,65000;7,93050;1,95580;0,58420;28,04300;15,64660;250,55000;3,45280;0,69690;0,42930;3,78680;3,16530;ND;33,37000;1,74500;1,59850;1,44730;10,72120;1,78580;2,07830;1263,68000;9,68140;10,36360;62,10200;4,74090;40,82600;35,01300;12698,45000;7,31020;2,55950;14,99400;55,18700;5,89780
06/08/2007;1,38180;162,88000;7,44260;0,68015;9,21920;1,63850;88,09000;7,94250;1,95580;0,58420;28,06700;15,64660;251,32000;3,45280;0,69680;0,42930;3,78860;3,17680;ND;33,38000;1,77150;1,61300;1,45500;10,81830;1,81530;2,09240;1276,02000;9,82740;10,44780;62,73400;4,79000;41,38500;35,19700;12850,74000;7,30220;2,62380;15,20560;55,58600;5,94820
07/08/2007;1,37940;163,67000;7,44300;0,68055;9,21620;1,64470;87,13000;7,97650;1,95580;0,58420;28,14900;15,64660;250,75000;3,45280;0,69650;0,42930;3,78500;3,17480;ND;33,39000;1,75580;1,61410;1,45690;10,79970;1,81000;2,08890;1273,12000;9,73200;10,44250;62,66600;4,78310;41,88800;35,06000;12876,70000;7,30550;2,61820;15,11400;55,64400;5,94360
08/08/2007;1,37940;164,50000;7,44390;0,67795;9,23470;1,64680;87,32000;7,96250;1,95580;0,58420;28,18300;15,64660;248,93000;3,45280;0,69640;0,42930;3,77280;3,16740;ND;33,32300;1,73490;1,60390;1,44960;10,79930;1,80440;2,08430;1274,77000;9,70000;10,44870;62,28000;4,76720;42,85300;35,08300;12820,83000;7,30550;2,60580;15,06410;55,88300;5,88650
09/08/2007;1,37290;162,68000;7,44330;0,67705;9,27880;1,64010;88,73000;7,94200;1,95580;0,58420;28,11900;15,64660;250,65000;3,45280;0,69770;0,42930;3,77700;3,17390;ND;33,47600;1,75230;1,60580;1,44790;10,74060;1,81340;2,08020;1267,12000;9,74140;10,38540;62,19200;4,76330;42,89600;34,88800;12809,16000;7,31110;2,63480;15,07980;55,59900;5,88390
10/08/2007;1,36500;160,37000;7,44290;0,67685;9,29240;1,63140;90,59000;7,99850;1,95580;0,58420;28,04400;15,64660;253,15000;3,45280;0,69820;0,42930;3,77870;3,21330;ND;33,53000;1,78100;1,62190;1,43990;10,67340;1,84030;2,07990;1271,98000;9,86190;10,33850;62,31200;4,74610;42,80900;34,83300;12759,34000;7,30580;2,67220;15,09300;55,25700;5,82750
13/08/2007;1,36510;161,47000;7,44270;0,67775;9,31430;1,63940;89,50000;7,98450;1,95580;0,58420;28,04600;15,64660;252,03000;3,45280;0,70130;0,42930;3,77550;3,19840;ND;33,41600;1,75950;1,61830;1,43720;10,67910;1,84610;2,07520;1269,13000;9,78710;10,34950;62,24900;4,74370;42,91000;34,80900;12753,45000;7,30580;2,64050;14,99920;55,42000;5,76910
14/08/2007;1,35910;160,74000;7,44220;0,67880;9,31500;1,64210;89,31000;7,97500;1,95580;0,58420;27,97800;15,64660;254,41000;3,45280;0,69910;0,42930;3,78970;3,20210;ND;33,50200;1,77520;1,61840;1,43520;10,63060;1,85710;2,06730;1267,22000;9,84240;10,29650;62,24700;4,72760;43,07900;34,72100;12714,38000;7,30680;2,66780;14,98890;55,12900;5,77360
15/08/2007;1,34760;157,39000;7,44170;0,67750;9,36330;1,63830;90,72000;7,99100;1,95580;0,58420;27,93500;15,64660;258,92000;3,45280;0,69750;0,42930;3,83010;3,23160;ND;33,66700;1,80850;1,63810;1,45080;10,53500;1,88600;2,06530;1256,57000;10,00430;10,22260;62,25900;4,70030;43,72800;34,59900;12702,48000;7,30620;2,70500;15,01360;54,69300;5,71840
16/08/2007;1,34050;153,19000;7,44190;0,67560;9,41300;1,63020;92,95000;8,03500;1,95580;0,58420;27,51000;15,64660;260,20000;3,45280;0,69680;0,42930;3,83800;3,25750;ND;33,80000;1,87550;1,70720;1,44690;10,47860;1,97900;2,06790;1268,65000;10,01820;10,19320;62,19900;4,69910;44,16900;34,59900;12701,24000;7,30620;2,82620;15,10170;55,18500;5,68760
17/08/2007;1,34540;152,74000;7,44090;0,67920;9,35900;1,62450;92,87000;8,03750;1,95580;0,58420;27,66300;15,64660;260,20000;3,45280;0,69750;0,42930;3,83370;3,27690;ND;33,74000;1,86360;1,72130;1,44160;10,50810;1,97270;2,06600;1278,74000;10,01980;10,21840;63,03900;4,72980;44,90300;34,77400;12747,67000;7,33300;2,77360;15,06730;55,33400;5,70470
20/08/2007;1,34760;155,14000;7,44120;0,67890;9,32960;1,62840;91,17000;7,99100;1,95580;0,58420;27,69900;15,64660;259,19000;3,45280;0,69770;0,42930;3,83770;3,25880;ND;33,65700;1,81850;1,67910;1,42980;10,53310;1,93360;2,05870;1270,72000;9,92130;10,22440;63,00000;4,70110;44,22000;34,75600;12653,96000;7,32520;2,69910;14,91110;55,30400;5,66480
21/08/2007;1,35080;154,98000;7,44170;0,68105;9,36450;1,62480;90,28000;7,99850;1,95580;0,58420;27,66800;15,64660;260,39000;3,45280;0,69650;0,42930;3,84540;3,27270;ND;33,77900;1,83700;1,68200;1,42970;10,55180;1,92690;2,06150;1274,55000;9,97270;10,25340;63,21700;4,72440;44,38500;34,92200;12751,55000;7,32920;2,72080;15,00770;55,44700;5,64850
22/08/2007;1,34930;155,32000;7,44150;0,67865;9,38520;1,63060;88,31000;7,99200;1,95580;0,58420;27,74900;15,64660;258,85000;3,45280;0,69690;0,42930;3,83400;3,26550;ND;33,76100;1,81220;1,67520;1,42990;10,53390;1,92810;2,06110;1273,87000;9,85220;10,25470;62,63500;4,69890;43,90800;34,83400;12676,67000;7,32750;2,72660;14,93970;55,08600;5,63150
23/08/2007;1,35740;158,26000;7,44160;0,67650;9,36900;1,63870;87,38000;7,96450;1,95580;0,58420;27,73400;15,64660;257,23000;3,45280;0,69770;0,42930;3,83000;3,25090;ND;33,71800;1,79630;1,65540;1,42500;10,60610;1,89140;2,06510;1278,20000;9,83400;10,29860;63,11900;4,72710;44,20600;34,91000;12695,76000;7,32680;2,69630;14,95750;55,47100;5,65060
24/08/2007;1,36150;157,70000;7,44200;0,67885;9,37800;1,63620;88,36000;7,95400;1,95580;0,58420;27,69300;15,64660;258,37000;3,45280;0,69800;0,42930;3,83350;3,26000;ND;33,74000;1,81160;1,65810;1,43280;10,62280;1,90360;2,07480;1282,19000;9,88110;10,30190;63,59600;4,74820;44,15600;35,06400;12804,91000;7,32750;2,70690;15,07800;55,90300;5,67180
27/08/2007;1,36580;158,63000;7,44230;0,67770;9,37200;1,64360;87,44000;7,95150;1,95580;0,58420;27,80800;15,64660;255,95000;3,45280;0,69910;0,42930;3,82650;3,24040;ND;33,71800;1,79690;1,64250;1,43270;10,66020;1,88700;2,07640;1282,01000;9,81110;10,32600;63,71500;4,75780;44,75300;35,04790;12811,20000;7,32550;2,64910;15,04240;56,03000;5,65650
28/08/2007;1,36640;157,55000;7,44420;0,67890;9,37210;1,63660;87,20000;7,94750;1,95580;0,58420;27,71600;15,64660;257,42000;3,45280;0,70130;0,42930;3,83200;3,24750;ND;33,75400;1,81280;1,65520;1,44210;10,65840;1,91970;2,07960;1284,28000;9,89930;10,32520;63,84500;4,77420;44,65200;35,08600;12837,33000;7,32320;2,69050;15,15260;56,00400;5,64490
29/08/2007;1,36310;156,48000;7,44640;0,67720;9,39870;1,63700;87,52000;7,95650;1,95580;0,58420;27,62800;15,64660;257,57000;3,45280;0,69840;0,42930;3,83580;3,25500;ND;33,83300;1,81100;1,67130;1,44640;10,63310;1,95270;2,07740;1284,04000;9,89850;10,28960;63,79300;4,77490;44,59400;35,03300;12833,59000;7,32120;2,71860;15,13710;56,00200;5,63760
30/08/2007;1,36100;157,33000;7,44720;0,67800;9,38320;1,64020;86,71000;7,95900;1,95580;0,58420;27,59400;15,64660;255,44000;3,45280;0,69740;0,42930;3,82710;3,26160;ND;33,74000;1,79430;1,66770;1,44540;10,61420;1,94040;2,07610;1280,02000;9,79320;10,26330;63,69500;4,76890;44,34400;34,92800;12820,62000;7,32120;2,69600;15,10520;55,97500;5,60010
31/08/2007;1,37050;159,25000;7,44910;0,67795;9,36620;1,64510;86,16000;7,94400;1,95580;0,58420;27,72600;15,64660;253,91000;3,45280;0,69800;0,42930;3,81620;3,26660;ND;33,68900;1,78170;1,66920;1,44460;10,68660;1,93470;2,08480;1285,87000;9,77900;10,34040;63,78300;4,79880;44,52800;35,06700;12869,00000;7,32070;2,68410;15,13570;55,77200;5,65480
03/09/2007;1,36320;157,86000;7,44850;0,67575;9,38200;1,64790;87,27000;7,93150;1,95580;0,58420;27,67000;15,64660;254,97000;3,45280;0,69810;0,42930;3,81990;3,26830;ND;33,72700;1,77630;1,65920;1,43620;10,62540;1,93950;2,07600;1277,80000;9,83590;10,28440;63,48400;4,77460;44,06500;34,90300;12799,08000;7,31980;2,68790;15,03770;55,48100;5,65960
04/09/2007;1,35800;156,84000;7,44870;0,67520;9,38900;1,64660;88,40000;7,92900;1,95580;0,58420;27,64500;15,64660;255,67000;3,45280;0,69710;0,42930;3,82430;3,30420;ND;33,76400;1,77600;1,64660;1,43050;10,58660;1,94150;2,07620;1275,64000;9,87130;10,25250;63,35100;4,76520;44,10100;34,89800;12771,99000;7,32100;2,67730;14,98960;55,40300;5,64180
05/09/2007;1,35880;157,11000;7,44890;0,67600;9,39480;1,64620;87,87000;7,91050;1,95580;0,58420;27,64000;15,64660;255,75000;3,45280;0,69870;0,42930;3,82250;3,32480;ND;33,78100;1,77170;1,65530;1,43290;10,58970;1,96430;2,07520;1274,62000;9,86280;10,25850;63,38100;4,76800;44,22200;34,90900;12770,68000;7,32160;2,66180;15,02730;55,63700;5,60150
06/09/2007;1,36690;157,32000;7,44720;0,67730;9,34500;1,64270;88,42000;7,90750;1,95580;0,58420;27,60800;15,64660;255,59000;3,45280;0,69910;0,42930;3,82000;3,32350;ND;33,76500;1,78200;1,65710;1,44330;10,64910;1,98280;2,08620;1283,72000;9,89100;10,30420;63,62900;4,78860;44,48600;35,07000;12845,44000;7,32250;2,68530;15,14040;55,69400;5,66290
07/09/2007;1,36960;157,79000;7,44670;0,67730;9,32600;1,64370;88,02000;7,90850;1,95580;0,58420;27,63100;15,64660;254,47000;3,45280;0,69840;0,42930;3,80810;3,30320;ND;33,72600;1,76970;1,65640;1,43980;10,66460;1,98340;2,08670;1284,96000;9,85560;10,32610;63,73400;4,79980;44,54600;35,11200;12870,82000;7,32090;2,66770;15,14760;55,62400;5,64300
10/09/2007;1,37950;156,64000;7,44700;0,67945;9,37250;1,63770;89,87000;7,89600;1,95580;0,58420;27,60000;15,64660;256,86000;3,45280;0,69850;0,42930;3,81130;3,31300;ND;33,73700;1,79550;1,67570;1,45690;10,73310;1,98910;2,10240;1295,42000;9,97040;10,37580;64,27800;4,84550;44,77400;35,22300;12987,99000;7,32520;2,68990;15,35180;55,82900;5,66190
11/09/2007;1,38240;157,31000;7,44730;0,68020;9,32000;1,64010;89,86000;7,85150;1,95580;0,58420;27,63000;15,64660;254,58000;3,45280;0,70040;0,42930;3,78950;3,31630;ND;33,63700;1,77900;1,67150;1,44670;10,76100;1,98190;2,10490;1294,48000;9,90940;10,40010;65,05600;4,85840;44,70900;35,22500;13049,86000;7,32370;2,66520;15,33680;55,96800;5,64950
12/09/2007;1,38850;158,14000;7,44790;0,68370;9,29030;1,64220;89,29000;7,83250;1,95580;0,58420;27,51500;15,64660;254,69000;3,45280;0,70070;0,42930;3,78010;3,31510;ND;33,63500;1,77500;1,66130;1,44610;10,81410;1,96400;2,10600;1294,78000;9,99000;10,44370;64,91200;4,85070;44,60800;35,26900;13062,31000;7,32220;2,67760;15,39880;56,06100;5,68450
13/09/2007;1,38970;159,52000;7,44760;0,68525;9,27660;1,64150;88,74000;7,83450;1,95580;0,58420;27,48300;15,64660;253,94000;3,45280;0,70200;0,42930;3,78150;3,32650;ND;33,66200;1,75760;1,65650;1,43600;10,82560;1,94370;2,09870;1294,64000;9,91890;10,43730;64,35700;4,83270;44,53500;35,22500;13066,65000;7,32850;2,64410;15,39940;56,13800;5,68610
14/09/2007;1,38600;159,20000;7,44880;0,68915;9,27350;1,64630;89,75000;7,82750;1,95580;0,58420;27,50800;15,64660;254,95000;3,45280;0,70200;0,42930;3,78860;3,36510;ND;33,76000;1,75260;1,64990;1,42860;10,79510;1,94070;2,09640;1287,04000;9,96540;10,41720;63,97800;4,82670;44,26900;35,14800;13000,68000;7,32800;2,65100;15,41220;56,01400;5,68710
17/09/2007;1,38770;159,45000;7,44910;0,69430;9,28450;1,64580;90,31000;7,80200;1,95580;0,58420;27,50100;15,64660;255,21000;3,45280;0,70190;0,42930;3,78320;3,38950;ND;33,84500;1,75760;1,65300;1,42520;10,80810;1,95160;2,10250;1288,62000;9,99080;10,43930;64,19500;4,84170;44,37600;35,12700;13027,03000;7,32760;2,64540;15,43190;56,21500;5,67430
18/09/2007;1,38670;160,16000;7,45080;0,69520;9,29530;1,64790;90,13000;7,80700;1,95580;0,58420;27,49900;15,64660;254,49000;3,45280;0,70210;0,42930;3,78370;3,38000;ND;33,86600;1,75240;1,65940;1,42260;10,79920;1,96120;2,10260;1290,60000;9,97270;10,43190;63,94100;4,83750;44,25900;35,15800;13003,78000;7,32260;2,65140;15,42780;55,88800;5,69260
19/09/2007;1,39750;161,80000;7,45080;0,69865;9,25650;1,64930;88,41000;7,77750;1,95580;0,58420;27,67300;15,64660;252,20000;3,45280;0,70390;0,42930;3,77500;3,37220;ND;33,78800;1,73130;1,64070;1,41550;10,88350;1,91310;2,10670;1294,99000;9,90040;10,50010;63,72600;4,82910;44,60600;35,20100;12891,94000;7,32350;2,58830;15,37590;56,09200;5,62720
20/09/2007;1,40300;161,43000;7,45370;0,69880;9,21400;1,64610;88,20000;7,78150;1,95580;0,58420;27,48700;15,64660;250,85000;3,45280;0,70740;0,42930;3,77010;3,38240;ND;33,83300;1,73500;1,62480;1,40370;10,92020;1,88780;2,10970;1294,69000;9,93260;10,54280;63,55600;4,83610;44,44700;35,22500;12851,48000;7,31100;2,60720;15,42780;55,68100;5,68730
21/09/2007;1,40490;162,46000;7,45320;0,69730;9,20600;1,65170;88,07000;7,78650;1,95580;0,58420;27,52300;15,64660;249,94000;3,45280;0,70590;0,42930;3,76550;3,39930;ND;33,92500;1,72940;1,63240;1,40710;10,93520;1,89870;2,11670;1294,33000;9,88700;10,54180;63,60000;4,83920;44,55400;35,24600;12868,88000;7,30570;2,61580;15,39380;55,81100;5,69400
24/09/2007;1,41130;162,35000;7,45420;0,69690;9,18150;1,65400;88,02000;7,78300;1,95580;0,58420;27,56800;15,64660;250,06000;3,45280;0,70440;0,42930;3,76050;3,38780;ND;34,13500;1,72970;1,62490;1,41130;10,97540;1,89040;2,11620;1300,09000;9,86220;10,59970;63,69200;4,83860;44,80600;35,26600;12878,11000;7,29950;2,61980;15,43630;56,06400;5,66920
25/09/2007;1,41060;161,24000;7,45610;0,70035;9,21810;1,64880;88,14000;7,80600;1,95580;0,58420;27,55400;15,64660;250,64000;3,45280;0,70580;0,42930;3,77100;3,39230;ND;34,15100;1,74050;1,63390;1,41370;10,95670;1,92300;2,11730;1299,23000;9,88830;10,59530;63,72400;4,84820;45,06600;35,26100;12931,68000;7,29490;2,64740;15,48280;55,80700;5,69630
26/09/2007;1,41270;162,93000;7,45600;0,70050;9,20950;1,65270;87,87000;7,77100;1,95580;0,58420;27,59000;15,64660;250,94000;3,45280;0,70600;0,42930;3,77630;3,38010;ND;34,08300;1,72120;1,61530;1,42080;10,97300;1,89950;2,11530;1301,17000;9,82580;10,61640;63,87500;4,84060;44,99000;35,28500;12941,74000;7,28710;2,61610;15,42120;56,05000;5,68850
27/09/2007;1,41800;163,29000;7,45590;0,69930;9,22070;1,65770;87,26000;7,75000;1,95580;0,58420;27,60600;15,64660;250,14000;3,45280;0,70480;0,42930;3,77850;3,37510;ND;33,88100;1,72380;1,60790;1,41630;11,00110;1,88620;2,11500;1304,84000;9,73700;10,65600;63,91600;4,84600;44,92000;35,34600;12960,52000;7,28480;2,59580;15,45630;56,17300;5,67760
28/09/2007;1,41790;163,55000;7,45440;0,69680;9,21470;1,66010;87,87000;7,71850;1,95580;0,58420;27,53200;15,64660;250,69000;3,45280;0,70380;0,42930;3,77300;3,34410;ND;33,87700;1,71590;1,60730;1,41220;11,00550;1,87370;2,10660;1297,59000;9,75620;10,64290;63,84100;4,83150;45,06300;35,34900;12966,70000;7,27730;2,61500;15,49010;56,36400;5,69790
01/10/2007;1,42320;164,76000;7,45490;0,69735;9,19400;1,66030;88,10000;7,68750;1,95580;0,58420;27,53800;15,64660;251,42000;3,45280;0,70400;0,42930;3,77000;3,35650;ND;33,92300;1,71800;1,60220;1,41420;11,05760;1,86660;2,10560;1300,45000;9,79580;10,68270;63,78100;4,83180;45,30000;35,40000;12929,77000;7,31140;2,61510;15,58340;56,65400;5,67230
02/10/2007;1,41650;163,92000;7,45460;0,69380;9,21630;1,66460;87,52000;7,69650;1,95580;0,58420;27,49500;15,64660;251,30000;3,45280;0,70360;0,42930;3,76920;3,35740;ND;33,95500;1,71260;1,59720;1,41220;10,99530;1,86190;2,09950;1294,40000;9,77280;10,63240;63,54400;4,82390;44,96900;35,32500;12876,69000;7,30450;2,57660;15,43910;56,17900;5,67730
